age,default,balance,housing,loan,day,duration,campaign,pdays,previous,deposit
0.155844156,0,0.035741138,0,0,0.733333333,0.089308996,0,0.246674728,0.018181818,1
0.415584416,0,0.102657204,0,0,0.933333333,0.067470665,0.03125,0.095525998,0.036363636,1
0.506493506,0,0.057306853,0,0,0.933333333,0.052477184,0.03125,0.221281741,0.036363636,1
0.519480519,0,0.200766536,0,0,0.666666667,0.287809648,0.09375,0,0,1
0.168831169,0,0.068878253,0,0,0.966666667,0.147653194,0,0,0,1
0.337662338,0,0.071482276,0,0,0.033333333,0.093220339,0,0,0,1
0.103896104,0,0.065834113,0,0,0.566666667,0.287483703,0.125,0,0,1
0.168831169,0,0.052593937,0,0,0.2,0.072685789,0,0.114873035,0.054545455,1
0.220779221,0,0.044525132,0,0,0.233333333,0.109517601,0,0.106408706,0.054545455,1
0.350649351,0,0.050375016,1,0,0.1,0.239243807,0.09375,0,0,1
0.25974026,0,0.035649447,1,0,0.666666667,0.185136897,0,0.222490931,0.072727273,1
0.363636364,0,0.035649447,0,0,0.7,0.220990874,0.03125,0,0,1
0.181818182,0,0.0446535,0,0,0.266666667,0.151890482,0.1875,0,0,1
0.272727273,0,0.055894812,0,0,0.2,0.126140808,0.03125,0,0,1
0.038961039,0,0.036621371,0,0,0.433333333,0.085397653,0,0,0,1
0.181818182,0,0.153050558,1,0,0.633333333,0.20208605,0,0,0,1
0.428571429,0,0.035649447,0,0,0.2,0.095827901,0,0,0,1
0.246753247,0,0.065889127,0,1,0,0.043024772,0.0625,0,0,1
0.116883117,0,0.084208982,0,0,0.133333333,0.296284224,0,0,0,1
0.350649351,0,0.039977261,0,0,0.633333333,0.226531943,0.03125,0,0,1
0.311688312,0,0.062258165,1,0,0.1,0.079204694,0.09375,0,0,1
0.441558442,0,0.167537731,0,0,0.1,0.481747066,0,0,0,1
0.441558442,0,0.047734316,0,0,0.866666667,0.03422425,0,0,0,1
0.051948052,0,0.038015074,0,0,0.466666667,0.068448501,0.03125,0.220072551,0.018181818,1
0.532467532,0,0.041425978,0,0,0.033333333,0.190026076,0,0.214026602,0.036363636,1
0.168831169,0,0.03500761,0,0,0.633333333,0.307692308,0.03125,0,0,1
0.792207792,0,0.084447379,0,0,0.3,0.080182529,0.125,0,0,1
0.454545455,0,0.148796098,0,0,0.4,0.27053455,0.09375,0,0,1
0.753246753,0,0.090498982,0,0,0.7,0.109517601,0,0.222490931,0.018181818,1
0.142857143,0,0.03552108,1,0,0.4,0.414276402,0.0625,0,0,1
0.766233766,0,0.035649447,0,0,0.5,0.273468057,0,0.07376058,0.018181818,1
0.506493506,0,0.075168253,0,1,0.3,0.044328553,0.0625,0.111245466,0.036363636,1
0.428571429,0,0,1,0,0.2,0.200456323,0,0,0,1
0.116883117,0,0.037464928,1,0,0.1,0.247392438,0.03125,0,0,1
0.233766234,0,0.036786415,0,0,0.4,0.127118644,0.03125,0,0,1
0.220779221,0,0.085474317,0,0,0.4,0.125814863,0.15625,0,0,1
0.103896104,0,0.040105628,0,0,0.833333333,0.154498044,0,0,0,1
0.545454545,0,0.07397627,1,0,0.2,0.309322034,0.03125,0,0,1
0.246753247,0,0.062386532,0,0,0.966666667,0.088983051,0,0,0,1
0.077922078,0,0.037941721,0,0,0.266666667,0.083116037,0,0.110036276,0.018181818,1
0.155844156,0,0.035649447,0,0,0.466666667,0.230769231,0.0625,0,0,1
0.220779221,0,0.07012525,0,0,0.633333333,0.047588005,0,0,0,1
0.194805195,0,0.0357228,1,1,0.566666667,0.201108214,0.03125,0,0,1
0.415584416,0,0.042764666,0,0,0.466666667,0.053780965,0.03125,0.120918984,0.072727273,1
0.506493506,0,0.095927087,0,0,0.966666667,0.08767927,0.03125,0.408706167,0.018181818,1
0.324675325,0,0.042581284,0,0,0.966666667,0.252281617,0.21875,0,0,1
0.181818182,0,0.044323412,0,1,0.2,0.092568449,0.0625,0,0,1
0.181818182,0,0.042361226,0,0,0.433333333,0.116688396,0.03125,0,0,1
0.064935065,0,0.035649447,0,0,0.966666667,0.094198175,0,0.101571947,0.109090909,1
0.220779221,0,0.053822596,1,0,0.166666667,0.482724902,0.0625,0,0,1
0.766233766,0,0.111056097,0,0,0.933333333,0.136245111,0,0.223700121,0.054545455,1
0.181818182,0,0.044928573,0,0,0.133333333,0.017926988,0.03125,0,0,1
0.441558442,0,0.1339605,0,0,0.133333333,0.195241199,0.0625,0,0,1
0.272727273,0,0.480845757,0,0,0.9,0.082464146,0,0,0,1
0.103896104,0,0.03511764,1,0,0.3,0.322685789,0.09375,0,0,1
0.25974026,0,0.068969944,1,0,0.9,0.354628422,0.09375,0,0,1
0.194805195,0,0.041462654,1,0,0.1,0.102672751,0,0.097944377,0.254545455,1
0.181818182,0,0.163705049,0,0,0.2,0.080508475,0,0,0,1
0.480519481,0,0.065228952,1,0,0.066666667,0.093872229,0,0.327690447,0.054545455,1
0.363636364,0,0.088903559,1,0,0.966666667,0.318122555,0.03125,0,0,1
0.181818182,0,0.039775541,1,0,0.533333333,0.184485007,0,0.182587666,0.018181818,1
0.194805195,0,0.155086098,1,0,0.333333333,0.052803129,0,0.415961306,0.018181818,1
0.155844156,0,0.04333315,1,0,0.1,0.060625815,0,0,0,1
0.493506494,0,0.047642625,0,0,0.466666667,0.282594524,0,0,0,1
0.116883117,0,0.071904055,1,0,0.7,0.143741851,0,0,0,1
0.233766234,0,0.044726853,0,0,0.366666667,0.066818774,0.0625,0.221281741,0.109090909,1
0.168831169,0,0.115017146,0,0,0.366666667,0.063559322,0.09375,0.200725514,0.254545455,1
0.090909091,0,0.117456126,0,0,0.333333333,0.25684485,0.125,0,0,1
0.467532468,0,0.040050613,1,0,0.933333333,0.043676662,0,0,0,1
0.181818182,1,0.035631109,1,0,0.266666667,0.210234681,0,0,0,1
0.155844156,0,0.100346592,0,0,0.1,0.078878748,0,0.112454655,0.036363636,1
0.246753247,0,0.048449506,0,0,0.233333333,0.349739244,0.03125,0,0,1
0.545454545,0,0.050760118,1,0,0.266666667,0.083767927,0,0.220072551,0.145454545,1
0.285714286,0,0.102620528,1,0,0.433333333,0.332464146,0.03125,0,0,1
0.116883117,0,0.037831692,1,0,0.5,0.251955671,0.03125,0,0,1
0.090909091,0,0.037941721,0,0,0.266666667,0.067470665,0,0.112454655,0.036363636,1
0.142857143,0,0.030679797,1,0,0.1,0.185788787,0,0,0,1
0.116883117,0,0.041829418,0,0,0.266666667,0.004889179,0,0,0,1
0.12987013,0,0.051677028,1,0,0.133333333,0.163298566,0,0,0,1
0.285714286,0,0.122499129,1,0,0.333333333,0.090286832,0.03125,0,0,1
0.493506494,0,0.054794521,0,0,0.066666667,0.112451108,0.03125,0,0,1
0.181818182,0,0.097760907,1,0,0.466666667,0.359517601,0.125,0,0,1
0.155844156,0,0.042324549,0,0,0.966666667,0.097131682,0.03125,0,0,1
0.142857143,0,0.036107902,0,0,0.433333333,0.064863103,0.03125,0,0,1
0.116883117,0,0.088004988,0,0,0.7,0.042372881,0.03125,0.216444982,0.072727273,1
0.233766234,0,0.041902771,0,0,0.366666667,0.133963494,0.03125,0.222490931,0.018181818,1
0.207792208,0,0.096183822,1,0,0.533333333,0.050847458,0.125,0.112454655,0.109090909,1
0.428571429,0,0.04425006,0,0,0.466666667,0.062581486,0,0.220072551,0.036363636,1
0.558441558,0,0.035759476,1,0,0.4,0.065840939,0,0.221281741,0.036363636,1
0.662337662,0,0.043461517,0,0,0.266666667,0.070730117,0,0.110036276,0.018181818,1
0.376623377,0,0.056683354,0,0,0.033333333,0.210560626,0,0.116082225,0.018181818,1
0.168831169,0,0.04160936,1,0,0.566666667,0.368644068,0.03125,0,0,1
0.25974026,0,0.050393354,0,0,0,0.351694915,0,0,0,1
0.623376623,0,0.035649447,0,0,0.166666667,0.242177314,0,0,0,1
0.064935065,0,0.050209972,0,0,0.833333333,0.195241199,0.0625,0.207980653,0.054545455,1
0.246753247,0,0.045717115,0,0,0.033333333,0.075293351,0,0,0,1
0.363636364,0,0.040655774,1,0,0.466666667,0.636897001,0,0.128174123,0.054545455,1
0.155844156,0,0.045478719,0,0,0.466666667,0.076923077,0,0.128174123,0.018181818,1
0.285714286,0,0.039097027,1,1,0.633333333,0.183181226,0.03125,0,0,1
0.402597403,0,0.041022538,0,0,0.9,0.144719687,0,0,0,1
0.428571429,0,0.091122481,0,0,0.2,0.152542373,0,0.426844015,0.018181818,1
0.142857143,0,0.229594176,0,0,0.466666667,0.396349413,0.03125,0,0,1
0.805194805,0,0.053932625,0,0,0.9,0.046610169,0,0.111245466,0.054545455,1
0.220779221,0,0.084172306,0,0,0.433333333,0.040743155,0.21875,0.222490931,0.036363636,1
0.324675325,0,0.038381838,1,0,0.733333333,0.213168188,0.03125,0,0,1
0.246753247,0,0.038858631,1,1,0.4,0.242829205,0.15625,0,0,1
0.545454545,0,0.113696796,1,0,0.5,0.075293351,0.0625,0.92140266,0.018181818,1
0.311688312,0,0.063505162,0,0,0.6,0.084745763,0,0,0,1
0.155844156,0,0.07225248,0,0,0.233333333,0.366688396,0.0625,0.123337364,0.018181818,1
0.753246753,0,0.050686765,0,0,0.733333333,0.083116037,0.09375,0,0,1
0.324675325,0,0.040050613,1,0,0.5,0.145045632,0,0,0,1
0.233766234,0,0.095321927,1,0,0.866666667,0.064863103,0,0,0,1
0.246753247,0,0.035649447,0,0,0.233333333,0.081160365,0.03125,0.118500605,0.018181818,1
0.38961039,0,0.039335424,0,0,0.333333333,0.043024772,0,0,0,1
0.428571429,0,0.065228952,0,0,0.1,0.280964798,0,0,0,1
0.337662338,0,0.040820818,0,0,0.166666667,0.093872229,0.0625,0,0,1
0.454545455,0,0.052612276,0,0,0.8,0.300521512,0.0625,0,0,1
0.103896104,0,0.31367479,0,0,0.033333333,0.088657106,0,0,0,1
0.168831169,0,0.051732042,0,0,0.266666667,0.065514993,0,0.112454655,0.145454545,1
0.623376623,0,0.0393721,0,0,0.2,0.119947849,0,0,0,1
0.194805195,0,0.086629624,0,0,0.6,0.15547588,0,0,0,1
0.493506494,0,0.072124113,0,0,0.066666667,0.08833116,0.09375,0.220072551,0.072727273,1
0.311688312,0,0.041792742,1,0,0.366666667,0.186440678,0,0,0,1
0.519480519,0,0.111789624,1,0,0.966666667,0.241851369,0.03125,0.199516324,0.072727273,1
0.493506494,0,0.099796446,0,0,0.466666667,0.083441982,0.03125,0,0,1
0.168831169,0,0.048962975,0,0,0.2,0.231747066,0.03125,0,0,1
0.181818182,0,0.045185307,0,0,0.066666667,0.14178618,0.03125,0,0,1
0.181818182,0,0.052740643,1,0,0.5,0.305084746,0,0.38573156,0.018181818,1
0.402597403,0,0.067154463,0,1,0.133333333,0.066166884,0,0,0,1
0.324675325,0,0.039115366,1,0,0.433333333,0.343546284,0.09375,0,0,1
0.233766234,0,0.051622013,0,0,0.366666667,0.126466754,0.0625,0,0,1
0.207792208,0,0.045863821,0,0,0.533333333,0.070404172,0,0,0,1
0.194805195,0,0.052795658,0,0,0.266666667,0.122881356,0.03125,0.112454655,0.145454545,1
0.402597403,0,0.230272689,0,1,0.1,0.397001304,0,0,0,1
0.155844156,0,0.04109589,0,0,0.2,0.148956975,0.09375,0,0,1
0.766233766,0,0.050686765,0,0,0.666666667,0.104954368,0.03125,0.220072551,0.072727273,1
0.155844156,0,0.057013442,0,0,0.1,0.063885267,0.03125,0.222490931,0.054545455,1
0.246753247,0,0.123727788,0,0,0.466666667,0.126466754,0.03125,0,0,1
0.363636364,0,0.035649447,0,0,0.566666667,0.230769231,0.03125,0.134220073,0.054545455,1
0.766233766,0,0.098311052,0,0,0.366666667,0.0410691,0,0,0,1
0.285714286,0,0.064953879,1,1,0.166666667,0.347457627,0.09375,0.417170496,0.054545455,1
0.038961039,0,0.081274871,0,0,0.966666667,0.08148631,0.15625,0.205562273,0.054545455,1
0.051948052,0,0.042471255,0,0,0.166666667,0.068448501,0,0,0,1
0.181818182,0,0.035686123,1,0,0.333333333,0.029986962,0.03125,0,0,1
0.246753247,0,0.071922393,0,0,0.333333333,0.106584094,0,0,0,1
0.181818182,0,0.0446535,0,0,0.233333333,0.079204694,0.03125,0.111245466,0.127272727,1
0.376623377,0,0.103060644,0,0,0.466666667,0.132659713,0.03125,0.414752116,0.018181818,1
0.454545455,0,0.138398342,0,0,0.9,0.77053455,0.15625,0,0,1
0.25974026,0,0.096458895,0,0,0.533333333,0.435788787,0.0625,0,0,1
0.207792208,0,0.035044287,1,1,0.3,0.310625815,0,0,0,1
0.207792208,0,0.038546882,0,0,0.266666667,0.059322034,0,0.112454655,0.163636364,1
0.337662338,0,0.04709248,0,0,0.433333333,0.177314211,0.03125,0,0,1
0.519480519,0,0.075259944,1,1,0.133333333,0.352672751,0,0,0,1
0.662337662,0,0.035649447,0,0,0.8,0.131681877,0.03125,0,0,1
0.545454545,0,0.065247291,0,0,0.633333333,0.297588005,0.15625,0,0,1
0.168831169,0,0.042141167,0,0,0.666666667,0.076271186,0.03125,0,0,1
0.779220779,0,0.076635308,0,0,0.433333333,0.09517601,0.0625,0,0,1
0.077922078,1,0.031926794,1,0,0.366666667,0.148956975,0.0625,0,0,1
0.441558442,0,0.109222277,0,0,1,0.204041721,0.0625,0.112454655,0.090909091,1
0.246753247,0,0.041444316,1,0,0.833333333,0.206649283,0.03125,0,0,1
0.194805195,0,0.063816911,0,0,0.266666667,0.11440678,0,0.112454655,0.054545455,1
0.168831169,0,0.035704462,1,1,0.333333333,0.105280313,0,0,0,1
0.155844156,0,0.042544608,1,0,0.666666667,0.228813559,0,0,0,1
0.220779221,0,0.060039244,0,0,0.3,0.2910691,0,0,0,1
0.272727273,0,0.036107902,1,1,0.366666667,0.211864407,0,0.425634825,0.054545455,1
0.324675325,0,0.116135776,0,0,0.233333333,0.198826597,0,0,0,1
0.285714286,0,0.0688049,1,0,0.366666667,0.179921773,0,0,0,1
0.181818182,0,0.088481781,0,0,0.033333333,0.113428944,0,0,0,1
0.467532468,0,0.045698777,0,0,0.566666667,0.166883963,0.1875,0,0,1
0.519480519,0,0.073682859,0,0,0.566666667,0.081812256,0.03125,0,0,1
0.181818182,0,0.04049073,1,1,0.6,0.48696219,0,0,0,1
0.155844156,0,0.038345161,0,0,0.266666667,0.073663625,0,0.122128174,0.018181818,1
0.181818182,0,0.070106912,0,0,0.166666667,0.190026076,0.21875,0,0,1
0.272727273,0,0.037373237,1,1,0.5,0.262385919,0,0,0,1
0.12987013,0,0.037978398,0,0,0.5,0.43220339,0.03125,0,0,1
0.441558442,0,0.105297904,1,0,0.533333333,0.391134289,0,0,0,1
0.194805195,0,0.165557206,0,0,0.866666667,0.164276402,0.21875,0,0,1
0.116883117,1,0.035887844,0,0,0.966666667,0.152216428,0.0625,0,0,1
0.545454545,0,0.034897581,1,1,0.166666667,0.537809648,0,0.318016929,0.018181818,1
0.545454545,0,0.023931342,1,0,0.466666667,0.188070404,0,0,0,1
0.103896104,0,0.039720526,0,0,0.833333333,0.101043025,0,0.146311971,0.054545455,1
0.233766234,0,0.044635162,0,0,0.9,0.064863103,0.21875,0.119709794,0.018181818,1
0.207792208,0,0.052135483,1,0,0.366666667,0.034550196,0,0.206771463,0.054545455,1
0.25974026,0,0.071775687,1,0,0.966666667,0.225880052,0,0.214026602,0.018181818,1
0.077922078,0,0.059397407,0,0,0.666666667,0.152542373,0,0,0,1
0.25974026,0,0.043223121,0,0,0.4,0.079530639,0.03125,0.222490931,0.054545455,1
0.467532468,0,0.049439768,0,0,0.933333333,0.066166884,0.125,0.594921403,0.072727273,1
0.38961039,0,0.077203792,0,0,0.566666667,0.217731421,0,0,0,1
0.480519481,0,0.053290789,1,0,0.9,0.200456323,0,0.220072551,0.054545455,1
0.350649351,1,0.033705599,1,1,0.2,0.177640156,0.0625,0.349455865,0.018181818,1
0.558441558,0,0.035686123,0,0,0.366666667,0.040091265,0,0.139056832,0.054545455,1
0.116883117,0,0.064898865,0,0,0.933333333,0.061277705,0.03125,0.239419589,0.036363636,1
0.324675325,0,0.035649447,0,0,0.5,0.240221643,0,0.340991536,0.018181818,1
0.142857143,0,0.099209624,0,0,0.666666667,0.086701434,0,0,0,1
0.298701299,0,0.05054006,0,1,0.333333333,0.187418514,0.09375,0,0,1
0.155844156,0,0.041425978,0,0,0.733333333,0.455997392,0,0,0,1
0.168831169,0,0.148209275,0,0,0.5,0.047588005,0.03125,0.145102781,0.090909091,1
0.194805195,0,0.043571546,0,0,0.633333333,0.18904824,0.15625,0,0,1
0.142857143,0,0.040509068,1,0,0.8,0.132333768,0,0.223700121,0.018181818,1
0.233766234,0,0.05815041,1,1,0.1,0.25,0.125,0.413542926,0.054545455,1
0.363636364,0,0.020538776,1,0,0.2,0.137222947,0.0625,0,0,1
0.207792208,0,0.041315949,0,0,0.133333333,0.185788787,0,0,0,1
0.597402597,0,0.121618896,0,0,0.666666667,0.062581486,0,0,0,1
0.337662338,0,0.058792247,1,0,0.833333333,0.254237288,0.3125,0,0,1
0.220779221,0,0.046010526,1,0,0.966666667,0.246088657,0,0,0,1
0.220779221,0,0.038473529,0,0,0.933333333,0.062581486,0.09375,0.220072551,0.036363636,1
0.142857143,0,0.062148136,0,0,0.1,0.085723598,0.03125,0,0,1
0.597402597,0,0.049733179,0,0,0.433333333,0.118318123,0,0,0,1
0.168831169,0,0.061432946,1,1,0.4,0.352998696,0.03125,0,0,1
0.12987013,0,0.086776329,1,0,0.166666667,0.117666232,0.03125,0,0,1
0.402597403,0,0.139975427,0,0,1,0.150586701,0,0.118500605,0.054545455,1
0.181818182,0,0.060057582,0,0,0.366666667,0.038461538,0,0.112454655,0.090909091,1
0.337662338,0,0.063688544,1,0,0.966666667,0.110495437,0,0,0,1
0.233766234,0,0.042122829,0,0,0.333333333,0.11505867,0.03125,0.220072551,0.036363636,1
0.090909091,0,0.056169885,1,0,0.566666667,0.343872229,0,0,0,1
0.454545455,1,0.027177202,0,0,0.933333333,0.150586701,0,0,0,1
0.233766234,0,0.062258165,1,0,0.733333333,0.059973924,0.09375,0.113663845,0.309090909,1
0.337662338,0,0.028405861,1,0,0.133333333,0.288787484,0,0,0,1
0.532467532,0,0.079587757,0,0,0.633333333,0.156453716,0,0,0,1
0.090909091,0,0.046542334,0,0,0.1,0.026401565,0.03125,0,0,1
0.415584416,0,0.035649447,0,0,0.933333333,0.049217731,0,0.146311971,0.036363636,1
0.272727273,1,0.035704462,0,0,0.166666667,0.156453716,0,0,0,1
0.454545455,0,0.148997818,0,0,0.433333333,0.2636897,0.03125,0.253929867,0.054545455,1
0.103896104,0,0.036364637,0,0,0.833333333,0.126466754,0.0625,0,0,1
0.194805195,0,0.066769361,0,0,0.1,0.156779661,0,0.221281741,0.018181818,1
0.545454545,0,0.053602538,1,0,0.466666667,0.110169492,0,0.220072551,0.072727273,1
0.454545455,0,0.101501898,1,0,0.133333333,0.097131682,0.03125,0.220072551,0.036363636,1
0.363636364,0,0.080871431,0,0,0,0.06779661,0.0625,0.448609432,0.018181818,1
0.168831169,0,0.052593937,0,0,0.866666667,0.05345502,0,0,0,1
0.116883117,0,0.105187875,0,0,0.7,0.16166884,0,0.222490931,0.036363636,1
0.441558442,0,0.041260934,0,0,0.9,0.070078227,0,0,0,1
0.350649351,0,0.097155746,1,0,0.933333333,0.240547588,0,0,0,1
0.454545455,0,0.030313033,1,1,0.2,0.190026076,0,0,0,1
0.506493506,0,0.174176157,0,0,0.9,0.043350717,0,0,0,1
0.220779221,0,0.06047936,0,0,0.033333333,0.078878748,0.03125,0,0,1
0.480519481,0,0.09955805,0,0,0.566666667,0.201108214,0.09375,0,0,1
0.532467532,0,0.040380701,1,0,0.933333333,0.084093872,0,0,0,1
0.220779221,0,0.080321285,0,1,0.433333333,0.45273794,0.0625,0,0,1
0.428571429,0,0.063065046,0,0,0.8,0.631681877,0.09375,0,0,1
0.532467532,0,0.037776677,0,0,0.366666667,0.127118644,0.09375,0.511487304,0.054545455,1
0.181818182,1,0.034677523,1,0,0.5,0.208604954,0,0.330108827,0.018181818,1
0.168831169,0,0.035649447,1,0,0.966666667,0.240221643,0.34375,0,0,1
0.207792208,0,0.035649447,0,0,0.9,0.235332464,0.3125,0,0,1
0.441558442,0,0.053840935,1,0,0.866666667,0.108865711,0,0.112454655,0.036363636,1
0.428571429,0,0.035649447,1,1,0.8,0.305736636,0.0625,0,0,1
0.311688312,0,0.066329244,1,0,0.533333333,0.204693611,0.0625,0,0,1
0.155844156,0,0.041352625,0,0,1,0.048891786,0.03125,0,0,1
0.519480519,0,0.140195485,0,0,0.033333333,0.167209909,0,0,0,1
0.311688312,0,0.051218573,1,0,0.233333333,0.214797914,0,0.389359129,0.018181818,1
0.480519481,0,0.079349361,0,0,0.133333333,0.329530639,0.03125,0.07738815,0.036363636,1
0.233766234,0,0.037409914,0,0,0.966666667,0.235006519,0.09375,0,0,1
0,0,0.037629972,0,0,0.3,0.051825293,0,0,0,1
0.428571429,0,0.053052392,0,0,0.133333333,0.353324641,0,0,0,1
0.194805195,0,0.027360584,0,0,0.933333333,0.222946545,0.03125,0,0,1
0.558441558,0,0.132236709,0,0,0.333333333,0.071056063,0.0625,0,0,1
0.519480519,0,0.035649447,0,0,0.4,0.206323338,0.09375,0,0,1
0.324675325,0,0.035649447,0,0,0.566666667,0.14863103,0,0.114873035,0.036363636,1
0.441558442,0,0.04272799,0,0,0.633333333,0.140156454,0,0,0,1
0.233766234,0,0.060442684,0,0,0.6,0.658409387,0,0,0,1
0.376623377,0,0.059764171,0,0,0.633333333,0.104628422,0.09375,0,0,1
0.233766234,0,0.0367314,0,0,0.4,0.168839635,0.03125,0,0,1
0.12987013,0,0.172434028,1,0,0.033333333,0.31714472,0.125,0.326481258,0.036363636,1
0.337662338,0,0.032788689,0,1,0.966666667,0.392112125,0.03125,0,0,1
0.116883117,0,0.059360731,1,0,0.233333333,0.540091265,0.0625,0,0,1
0.480519481,0,0.059855862,0,0,0.9,0.123533246,0.03125,0,0,1
0.350649351,0,0.039793879,1,0,0.4,0.055084746,0.15625,0.217654172,0.181818182,1
0.272727273,0,0.043663237,1,0,0.866666667,0.046284224,0,0,0,1
0.207792208,0,0.052520585,0,0,0.433333333,0.168839635,0.0625,0.217654172,0.054545455,1
0.090909091,0,0.087289798,0,0,0.966666667,0.103976532,0,0,0,1
0.363636364,0,0.096312189,0,0,0.866666667,0.053129074,0,0.111245466,0.036363636,1
0.324675325,0,0.069648457,0,0,0.966666667,0.102672751,0,0,0,1
0.480519481,0,0.075113238,0,0,0.6,0.29791395,0.03125,0,0,1
0.116883117,0,0.042562946,0,0,0.6,0.207627119,0.03125,0,0,1
0.246753247,0,0.039115366,0,0,0,0.074967405,0,0.130592503,0.036363636,1
0.506493506,0,0.051310264,0,0,0.866666667,0.225554107,0.09375,0.112454655,0.018181818,1
0.220779221,0,0.05154866,1,0,0.033333333,0.072359844,0.0625,0,0,1
0.714285714,0,0.04028901,0,0,0.633333333,0.109843546,0,0,0,1
0.454545455,0,0.084777466,0,0,0.633333333,0.093546284,0.0625,0,0,1
0.428571429,0,0.204874292,0,0,0.566666667,0.210886571,0.09375,0,0,1
0.376623377,0,0.041792742,0,0,0.533333333,0.071056063,0,0,0,1
0.285714286,0,0.047826007,0,0,0.666666667,0.434810952,0.03125,0,0,1
0.38961039,0,0.036493004,0,0,0.066666667,0.03422425,0.03125,0.218863362,0.018181818,1
0.077922078,0,0.070950469,0,0,0.333333333,0.441655802,0,0,0,1
0.25974026,0,0.076965396,1,0,0.4,0.302803129,0.0625,0,0,1
0.558441558,0,1,0,0,0.466666667,0.125814863,0.0625,0.22974607,0.018181818,1
0.532467532,0,0.044690176,0,0,0.966666667,0.07464146,0,0,0,1
0.220779221,0,0.036896444,0,0,0.066666667,0.054432855,0,0,0,1
0.103896104,0,0.081659973,0,0,0.866666667,0.250325945,0.0625,0.118500605,0.054545455,1
0.298701299,0,0.039335424,1,0,0.066666667,0.048565841,0,0,0,1
0.25974026,0,0.035649447,1,1,0.533333333,0.175684485,0.03125,0,0,1
0.402597403,0,0.055289652,0,0,0.533333333,0.052477184,0,0,0,1
0.584415584,0,0.086721314,0,0,0.033333333,0.108539765,0.03125,0.475211608,0.054545455,1
0.532467532,0,0.235994205,0,0,0.666666667,0.029986962,0,0,0,1
0.168831169,0,0.252425226,0,0,0.566666667,0.122555411,0.3125,0,0,1
0.311688312,0,0.043223121,1,0,0.333333333,0.146023468,0.03125,0.223700121,0.036363636,1
1,0,0.077497203,0,0,0.666666667,0.064863103,0.5,0,0,1
0.116883117,0,0.046945774,1,0,0.7,0.220664928,0,0.123337364,0.018181818,1
0.493506494,0,0.046945774,0,0,0.4,0.092894394,0.03125,0.128174123,0.036363636,1
0.103896104,0,0.040325686,0,0,0.266666667,0.059322034,0,0,0,1
0.181818182,0,0.035649447,0,0,0.133333333,0.176662321,0.09375,0,0,1
0.116883117,0,0.048669564,1,1,0.166666667,0.210234681,0,0.405078597,0.036363636,1
0.558441558,0,0.046083879,0,0,0.1,0.068774446,0,0,0,1
0.480519481,0,0.073022684,0,0,0.266666667,0.125814863,0,0,0,1
0.779220779,0,0.068291431,1,0,0.8,0.066166884,0.03125,0.224909311,0.127272727,1
0.441558442,0,0.03816178,0,0,0.166666667,0.071382008,0.03125,0,0,1
0.467532468,0,0.116355834,0,0,0.4,0.132333768,0,0.222490931,0.036363636,1
0.844155844,0,0.055766445,0,0,0.133333333,0.056388527,0,0,0,1
0.402597403,0,0.10401423,1,0,0.333333333,0.342894394,0.03125,0,0,1
0.051948052,0,0.048321138,0,0,0.6,0.10756193,0,0,0,1
0.350649351,0,0.03227522,1,0,0.2,0.28357236,0.0625,0.206771463,0.090909091,1
0.233766234,0,0.058388806,0,0,1,0.262059974,0.0625,0,0,1
0.116883117,0,0.040160643,0,0,0.533333333,0.145045632,0.03125,0,0,1
0.324675325,0,0.02182245,1,1,0.266666667,0.234354628,0.0625,0,0,1
0.168831169,0,0.052593937,0,0,0.133333333,0.064863103,0.03125,0.119709794,0.018181818,1
0.194805195,0,0.04881627,1,0,0.933333333,0.085723598,0,0.102781137,0.054545455,1
0.350649351,0,0.046542334,1,0,0.933333333,0.268904824,0.03125,0,0,1
0.311688312,0,0.041040876,0,0,0.833333333,0.164602347,0,0,0,1
0.103896104,0,0.060350993,0,0,0.566666667,0.088657106,0.15625,0.112454655,0.090909091,1
0.428571429,0,0.046762392,1,0,0.9,0.179921773,0.25,0,0,1
0.558441558,0,0.053712567,0,0,0.566666667,0.322685789,0.15625,0,0,1
0.194805195,0,0.038088427,0,0,0.433333333,0.096805737,0.03125,0.332527207,0.018181818,1
0.545454545,0,0.235994205,0,0,0.733333333,0.085397653,0.0625,0.224909311,0.018181818,1
0.038961039,0,0.063266766,0,0,0.433333333,0.10821382,0,0,0,1
0.090909091,0,0.038620234,1,0,0,0.170469361,0.03125,0,0,1
0.350649351,0,0.035667785,0,0,0.166666667,0.157105606,0.03125,0,0,1
0.233766234,0,0.036199593,0,1,0.233333333,0.230769231,0.125,0,0,1
0.272727273,0,0.083878895,0,0,0.366666667,0.20958279,0.125,0,0,1
0.220779221,0,0.040454054,0,0,0.466666667,0.136571056,0,0.220072551,0.054545455,1
0.701298701,0,0.035649447,0,0,0.933333333,0.058996089,0.0625,0,0,1
0.168831169,0,0.051768719,1,0,0.4,0.125814863,0,0,0,1
0.116883117,0,0.039390438,0,0,0.9,0.150912647,0.03125,0,0,1
0.233766234,0,0.068144725,0,0,0.133333333,0.065189048,0,0,0,1
0.493506494,1,0.05835213,0,0,0.133333333,0.505215124,0,0,0,1
0.142857143,0,0.051677028,1,0,0.5,0.046936115,0,0.125755744,0.018181818,1
0.272727273,0,0.06099283,1,0,0.366666667,0.113754889,0,0.221281741,0.036363636,1
